0, 0, Header, 0, 1, 240
1, 0, Start_track
1, 0, Tempo, 555555
1, 3, Note_on_c, 1, 59, 96
1, 3, Note_on_c, 1, 53, 96
1, 3, Note_on_c, 1, 65, 96
1, 4, Note_off_c, 1, 59, 96
1, 4, Note_off_c, 1, 53, 96
1, 4, Note_off_c, 1, 65, 96
1, 56, Note_on_c, 1, 40, 96
1, 57, Note_off_c, 1, 40, 96
1, 63, Note_on_c, 1, 68, 96
1, 64, Note_off_c, 1, 68, 96
1, 97, Note_on_c, 1, 47, 96
1, 98, Note_off_c, 1, 47, 96
1, 156, Note_on_c, 1, 43, 96
1, 158, Note_off_c, 1, 43, 96
1, 158, Note_on_c, 1, 55, 96
1, 159, Note_off_c, 1, 55, 96
1, 262, Note_on_c, 1, 74, 96
1, 262, Note_on_c, 1, 43, 96
1, 263, Note_off_c, 1, 74, 96
1, 263, Note_off_c, 1, 43, 96
1, 313, Note_on_c, 1, 80, 96
1, 313, Note_on_c, 1, 75, 96
1, 313, Note_on_c, 1, 71, 96
1, 314, Note_off_c, 1, 80, 96
1, 314, Note_off_c, 1, 75, 96
1, 314, Note_off_c, 1, 71, 96
1, 333, Note_on_c, 1, 40, 96
1, 333, Note_on_c, 1, 52, 96
1, 334, Note_off_c, 1, 40, 96
1, 334, Note_off_c, 1, 52, 96
1, 372, Note_on_c, 1, 83, 96
1, 373, Note_off_c, 1, 83, 96
1, 376, Note_on_c, 1, 90, 96
1, 377, Note_off_c, 1, 90, 96
1, 380, Note_on_c, 1, 86, 96
1, 381, Note_off_c, 1, 86, 96
1, 383, Note_on_c, 1, 78, 96
1, 384, Note_off_c, 1, 78, 96
1, 401, Note_on_c, 1, 61, 96
1, 405, Note_off_c, 1, 61, 96
1, 405, Note_on_c, 1, 64, 96
1, 405, Note_on_c, 1, 57, 96
1, 405, Note_on_c, 1, 67, 96
1, 406, Note_off_c, 1, 64, 96
1, 406, Note_off_c, 1, 57, 96
1, 406, Note_off_c, 1, 67, 96
1, 567, Note_on_c, 1, 62, 96
1, 569, Note_off_c, 1, 62, 96
1, 569, Note_on_c, 1, 57, 96
1, 571, Note_off_c, 1, 57, 96
1, 571, Note_on_c, 1, 54, 96
1, 572, Note_off_c, 1, 54, 96
1, 689, Note_on_c, 1, 73, 96
1, 690, Note_off_c, 1, 73, 96
1, 692, Note_on_c, 1, 78, 96
1, 693, Note_off_c, 1, 78, 96
1, 811, Note_on_c, 1, 45, 96
1, 812, Note_off_c, 1, 45, 96
1, 872, Note_on_c, 1, 79, 96
1, 874, Note_off_c, 1, 79, 96
1, 874, Note_on_c, 1, 85, 96
1, 875, Note_off_c, 1, 85, 96
1, 878, Note_on_c, 1, 76, 96
1, 879, Note_off_c, 1, 76, 96
1, 935, Note_on_c, 1, 50, 96
1, 936, Note_off_c, 1, 50, 96
1, 939, Note_on_c, 1, 82, 96
1, 939, Note_on_c, 1, 89, 96
1, 942, Note_off_c, 1, 82, 96
1, 942, Note_off_c, 1, 89, 96
1, 942, Note_on_c, 1, 77, 96
1, 942, Note_on_c, 1, 38, 96
1, 943, Note_off_c, 1, 77, 96
1, 943, Note_off_c, 1, 38, 96
1, 1007, Note_on_c, 1, 79, 96
1, 1007, Note_on_c, 1, 71, 96
1, 1008, Note_off_c, 1, 79, 96
1, 1008, Note_off_c, 1, 71, 96
1, 1063, Note_on_c, 1, 55, 96
1, 1064, Note_off_c, 1, 55, 96
1, 1067, Note_on_c, 1, 59, 96
1, 1068, Note_off_c, 1, 59, 96
1, 1070, Note_on_c, 1, 50, 96
1, 1071, Note_off_c, 1, 50, 96
1, 1128, Note_on_c, 1, 79, 96
1, 1129, Note_off_c, 1, 79, 96
1, 1188, Note_on_c, 1, 83, 96
1, 1189, Note_off_c, 1, 83, 96
1, 1191, Note_on_c, 1, 77, 96
1, 1192, Note_off_c, 1, 77, 96
