0, 0, Header, 0, 1, 384
1, 0, Start_track
1, 0, Tempo, 792763
1, 2, Note_on_c, 1, 44, 96
1, 3, Note_off_c, 1, 44, 96
1, 63, Note_on_c, 1, 79, 96
1, 64, Note_off_c, 1, 79, 96
1, 124, Note_on_c, 1, 43, 96
1, 125, Note_off_c, 1, 43, 96
1, 193, Note_on_c, 1, 72, 96
1, 194, Note_off_c, 1, 72, 96
1, 241, Note_on_c, 1, 67, 96
1, 244, Note_off_c, 1, 67, 96
1, 244, Note_on_c, 1, 65, 96
1, 244, Note_on_c, 1, 55, 96
1, 247, Note_off_c, 1, 65, 96
1, 247, Note_off_c, 1, 55, 96
1, 247, Note_on_c, 1, 79, 96
1, 247, Note_on_c, 1, 59, 96
1, 248, Note_off_c, 1, 79, 96
1, 248, Note_off_c, 1, 59, 96
1, 335, Note_on_c, 1, 76, 96
1, 336, Note_off_c, 1, 76, 96
1, 366, Note_on_c, 1, 80, 96
1, 366, Note_on_c, 1, 56, 96
1, 367, Note_off_c, 1, 80, 96
1, 367, Note_off_c, 1, 56, 96
1, 425, Note_on_c, 1, 72, 96
1, 426, Note_off_c, 1, 72, 96
1, 484, Note_on_c, 1, 74, 96
1, 485, Note_off_c, 1, 74, 96
1, 605, Note_on_c, 1, 60, 96
1, 606, Note_off_c, 1, 60, 96
1, 608, Note_on_c, 1, 64, 96
1, 609, Note_off_c, 1, 64, 96
1, 611, Note_on_c, 1, 70, 96
1, 612, Note_off_c, 1, 70, 96
1, 847, Note_on_c, 1, 62, 96
1, 848, Note_off_c, 1, 62, 96
1, 852, Note_on_c, 1, 74, 96
1, 852, Note_on_c, 1, 77, 96
1, 852, Note_on_c, 1, 65, 96
1, 853, Note_off_c, 1, 74, 96
1, 853, Note_off_c, 1, 77, 96
1, 853, Note_off_c, 1, 65, 96
1, 855, Note_on_c, 1, 46, 96
1, 857, Note_off_c, 1, 46, 96
1, 857, Note_on_c, 1, 34, 96
1, 858, Note_off_c, 1, 34, 96
1, 861, Note_on_c, 1, 70, 96
1, 862, Note_off_c, 1, 70, 96
1, 898, Note_on_c, 1, 74, 96
1, 899, Note_off_c, 1, 74, 96
1, 940, Note_on_c, 1, 77, 96
1, 941, Note_off_c, 1, 77, 96
1, 977, Note_on_c, 1, 64, 96
1, 978, Note_off_c, 1, 64, 96
1, 982, Note_on_c, 1, 72, 96
1, 982, Note_on_c, 1, 58, 96
1, 983, Note_off_c, 1, 72, 96
1, 983, Note_off_c, 1, 58, 96
1, 1247, Note_on_c, 1, 64, 96
1, 1248, Note_off_c, 1, 64, 96
1, 1255, Note_on_c, 1, 40, 96
1, 1257, Note_off_c, 1, 40, 96
1, 1257, Note_on_c, 1, 52, 96
1, 1258, Note_off_c, 1, 52, 96
1, 1262, Note_on_c, 1, 60, 96
1, 1263, Note_off_c, 1, 60, 96
1, 1452, Note_on_c, 1, 69, 96
1, 1453, Note_off_c, 1, 69, 96
1, 1618, Note_on_c, 1, 45, 96
1, 1618, Note_on_c, 1, 57, 96
1, 1620, Note_off_c, 1, 45, 96
1, 1620, Note_off_c, 1, 57, 96
1, 1620, Note_on_c, 1, 76, 96
1, 1621, Note_off_c, 1, 76, 96
1, 1624, Note_on_c, 1, 69, 96
1, 1624, Note_on_c, 1, 64, 96
1, 1625, Note_off_c, 1, 69, 96
1, 1625, Note_off_c, 1, 64, 96
1, 1627, Note_on_c, 1, 57, 96
1, 1628, Note_off_c, 1, 57, 96
1, 1968, Note_on_c, 1, 45, 96
1, 1969, Note_off_c, 1, 45, 96
1, 1971, Note_on_c, 1, 57, 96
1, 1972, Note_off_c, 1, 57, 96
1, 2230, Note_on_c, 1, 72, 96
1, 2231, Note_off_c, 1, 72, 96
1, 2370, Note_on_c, 1, 60, 96
1, 2370, Note_on_c, 1, 57, 96
1, 2370, Note_on_c, 1, 67, 96
1, 2370, Note_on_c, 1, 52, 96
1, 2371, Note_off_c, 1, 60, 96
1, 2371, Note_off_c, 1, 57, 96
1, 2371, Note_off_c, 1, 67, 96
1, 2371, Note_off_c, 1, 52, 96
1, 2386, Note_on_c, 1, 64, 96
