0, 0, Header, 0, 1, 96
1, 0, Start_track
1, 0, Tempo, 588235
1, 46, Note_on_c, 1, 59, 96
1, 47, Note_off_c, 1, 59, 96
1, 171, Note_on_c, 1, 60, 96
1, 171, Note_on_c, 1, 72, 96
1, 171, Note_on_c, 1, 36, 96
1, 171, Note_on_c, 1, 60, 96
1, 172, Note_off_c, 1, 60, 96
1, 172, Note_off_c, 1, 72, 96
1, 172, Note_off_c, 1, 36, 96
1, 172, Note_off_c, 1, 60, 96
1, 174, Note_on_c, 1, 66, 96
1, 175, Note_off_c, 1, 66, 96
1, 232, Note_on_c, 1, 79, 96
1, 233, Note_off_c, 1, 79, 96
1, 297, Note_on_c, 1, 55, 96
1, 297, Note_on_c, 1, 60, 96
1, 297, Note_on_c, 1, 64, 96
1, 297, Note_on_c, 1, 57, 96
1, 298, Note_off_c, 1, 55, 96
1, 298, Note_off_c, 1, 60, 96
1, 298, Note_off_c, 1, 64, 96
1, 298, Note_off_c, 1, 57, 96
1, 361, Note_on_c, 1, 78, 96
1, 362, Note_off_c, 1, 78, 96
1, 420, Note_on_c, 1, 86, 96
1, 420, Note_on_c, 1, 55, 96
1, 420, Note_on_c, 1, 59, 96
1, 422, Note_off_c, 1, 86, 96
1, 422, Note_off_c, 1, 55, 96
1, 422, Note_off_c, 1, 59, 96
1, 422, Note_on_c, 1, 64, 96
1, 423, Note_off_c, 1, 64, 96
1, 481, Note_on_c, 1, 75, 96
1, 482, Note_off_c, 1, 75, 96
1, 525, Note_on_c, 1, 89, 96
1, 525, Note_on_c, 1, 55, 96
1, 525, Note_on_c, 1, 62, 96
1, 525, Note_on_c, 1, 59, 96
1, 527, Note_off_c, 1, 89, 96
1, 527, Note_off_c, 1, 55, 96
1, 527, Note_off_c, 1, 62, 96
1, 527, Note_off_c, 1, 59, 96
1, 527, Note_on_c, 1, 86, 96
1, 528, Note_off_c, 1, 86, 96
1, 648, Note_on_c, 1, 35, 96
1, 649, Note_off_c, 1, 35, 96
1, 651, Note_on_c, 1, 90, 96
1, 654, Note_off_c, 1, 90, 96
1, 654, Note_on_c, 1, 83, 96
1, 654, Note_on_c, 1, 47, 96
1, 655, Note_off_c, 1, 83, 96
1, 655, Note_off_c, 1, 47, 96
1, 771, Note_on_c, 1, 59, 96
1, 772, Note_off_c, 1, 59, 96
1, 775, Note_on_c, 1, 62, 96
1, 775, Note_on_c, 1, 38, 96
1, 776, Note_off_c, 1, 62, 96
1, 776, Note_off_c, 1, 38, 96
1, 895, End_track
0, 0, End_of_file
