0, 0, Header, 0, 1, 240
1, 0, Start_track
1, 0, Tempo, 659337
1, 212, Note_on_c, 1, 89, 96
1, 213, Note_off_c, 1, 89, 96
1, 262, Note_on_c, 1, 86, 96
1, 262, Note_on_c, 1, 81, 96
1, 262, Note_on_c, 1, 91, 96
1, 263, Note_off_c, 1, 86, 96
1, 263, Note_off_c, 1, 81, 96
1, 263, Note_off_c, 1, 91, 96
1, 395, Note_on_c, 1, 80, 96
1, 397, Note_off_c, 1, 80, 96
1, 397, Note_on_c, 1, 62, 96
1, 398, Note_off_c, 1, 62, 96
1, 482, Note_on_c, 1, 87, 96
1, 484, Note_off_c, 1, 87, 96
1, 484, Note_on_c, 1, 87, 96
1, 486, Note_off_c, 1, 87, 96
1, 486, Note_on_c, 1, 46, 96
1, 487, Note_off_c, 1, 46, 96
1, 489, Note_on_c, 1, 73, 96
1, 491, Note_off_c, 1, 73, 96
1, 491, Note_on_c, 1, 65, 96
1, 492, Note_off_c, 1, 65, 96
1, 719, Note_on_c, 1, 84, 96
1, 719, Note_on_c, 1, 72, 96
1, 720, Note_off_c, 1, 84, 96
1, 720, Note_off_c, 1, 72, 96
1, 729, Note_on_c, 1, 80, 96
1, 730, Note_off_c, 1, 80, 96
1, 781, Note_on_c, 1, 60, 96
1, 781, Note_on_c, 1, 44, 96
1, 782, Note_off_c, 1, 60, 96
1, 782, Note_off_c, 1, 44, 96
1, 786, Note_on_c, 1, 75, 96
1, 786, Note_on_c, 1, 66, 96
1, 786, Note_on_c, 1, 56, 96
1, 787, Note_off_c, 1, 75, 96
1, 787, Note_off_c, 1, 66, 96
1, 787, Note_off_c, 1, 56, 96
1, 897, Note_on_c, 1, 63, 96
1, 898, Note_off_c, 1, 63, 96
1, 902, Note_on_c, 1, 56, 96
1, 904, Note_off_c, 1, 56, 96
1, 904, Note_on_c, 1, 60, 96
1, 905, Note_off_c, 1, 60, 96
1, 943, Note_on_c, 1, 79, 96
1, 944, Note_off_c, 1, 79, 96
1, 985, Note_on_c, 1, 75, 96
1, 987, Note_off_c, 1, 75, 96
1, 987, Note_on_c, 1, 72, 96
1, 988, Note_off_c, 1, 72, 96
1, 1056, Note_on_c, 1, 60, 96
1, 1058, Note_off_c, 1, 60, 96
1, 1058, Note_on_c, 1, 72, 96
1, 1059, Note_off_c, 1, 72, 96
1, 1062, Note_on_c, 1, 84, 96
1, 1062, Note_on_c, 1, 75, 96
1, 1063, Note_off_c, 1, 84, 96
1, 1063, Note_off_c, 1, 75, 96
1, 1180, Note_on_c, 1, 51, 96
1, 1182, Note_off_c, 1, 51, 96
1, 1182, Note_on_c, 1, 60, 96
1, 1183, Note_off_c, 1, 60, 96
1, 1240, Note_on_c, 1, 77, 96
1, 1241, Note_off_c, 1, 77, 96
1, 1244, Note_on_c, 1, 68, 96
1, 1245, Note_off_c, 1, 68, 96
1, 1304, Note_on_c, 1, 87, 96
1, 1305, Note_off_c, 1, 87, 96
1, 1308, Note_on_c, 1, 75, 96
1, 1308, Note_on_c, 1, 75, 96
1, 1309, Note_off_c, 1, 75, 96
1, 1309, Note_off_c, 1, 75, 96
1, 1311, Note_on_c, 1, 78, 96
1, 1312, Note_off_c, 1, 78, 96
1, 1374, Note_on_c, 1, 85, 96
1, 1376, Note_off_c, 1, 85, 96
1, 1376, Note_on_c, 1, 73, 96
1, 1377, Note_off_c, 1, 73, 96
1, 1429, Note_on_c, 1, 63, 96
1, 1430, Note_off_c, 1, 63, 96
1, 1494, Note_on_c, 1, 77, 96
1, 1496, Note_off_c, 1, 77, 96
1, 1496, Note_on_c, 1, 72, 96
1, 1497, Note_off_c, 1, 72, 96
1, 1553, Note_on_c, 1, 75, 96
1, 1554, Note_off_c, 1, 75, 96
1, 1557, Note_on_c, 1, 78, 96
1, 1557, Note_on_c, 1, 83, 96
1, 1559, Note_off_c, 1, 78, 96
