0, 0, Header, 0, 1, 120
1, 0, Start_track
1, 0, Tempo, 555555
1, 2, Note_on_c, 1, 70, 96
1, 2, Note_on_c, 1, 67, 96
1, 3, Note_off_c, 1, 70, 96
1, 3, Note_off_c, 1, 67, 96
1, 61, Note_on_c, 1, 53, 96
1, 61, Note_on_c, 1, 41, 96
1, 65, Note_off_c, 1, 53, 96
1, 65, Note_off_c, 1, 41, 96
1, 65, Note_on_c, 1, 67, 96
1, 65, Note_on_c, 1, 74, 96
1, 65, Note_on_c, 1, 38, 96
1, 66, Note_off_c, 1, 67, 96
1, 66, Note_off_c, 1, 74, 96
1, 66, Note_off_c, 1, 38, 96
1, 128, Note_on_c, 1, 40, 96
1, 128, Note_on_c, 1, 40, 96
1, 130, Note_off_c, 1, 40, 96
1, 130, Note_off_c, 1, 40, 96
1, 130, Note_on_c, 1, 50, 96
1, 131, Note_off_c, 1, 50, 96
1, 170, Note_on_c, 1, 38, 96
1, 171, Note_off_c, 1, 38, 96
1, 211, Note_on_c, 1, 38, 96
1, 212, Note_off_c, 1, 38, 96
1, 269, Note_on_c, 1, 64, 96
1, 269, Note_on_c, 1, 52, 96
1, 270, Note_off_c, 1, 64, 96
1, 270, Note_off_c, 1, 52, 96
1, 310, Note_on_c, 1, 38, 96
1, 311, Note_off_c, 1, 38, 96
1, 351, Note_on_c, 1, 38, 96
1, 352, Note_off_c, 1, 38, 96
1, 392, Note_on_c, 1, 38, 96
1, 393, Note_off_c, 1, 38, 96
1, 516, Note_on_c, 1, 70, 96
1, 516, Note_on_c, 1, 58, 96
1, 517, Note_off_c, 1, 70, 96
1, 517, Note_off_c, 1, 58, 96
1, 598, Note_on_c, 1, 37, 96
1, 599, Note_off_c, 1, 37, 96
1, 843, Note_on_c, 1, 70, 96
1, 843, Note_on_c, 1, 49, 96
1, 844, Note_off_c, 1, 70, 96
1, 844, Note_off_c, 1, 49, 96
1, 884, Note_on_c, 1, 37, 96
1, 885, Note_off_c, 1, 37, 96
1, 940, Note_on_c, 1, 64, 96
1, 941, Note_off_c, 1, 64, 96
1, 1248, Note_on_c, 1, 70, 96
1, 1248, Note_on_c, 1, 67, 96
1, 1248, Note_on_c, 1, 39, 96
1, 1248, Note_on_c, 1, 46, 96
1, 1249, Note_off_c, 1, 70, 96
1, 1249, Note_off_c, 1, 67, 96
1, 1249, Note_off_c, 1, 39, 96
1, 1249, Note_off_c, 1, 46, 96
1, 1371, Note_on_c, 1, 70, 96
1, 1371, Note_on_c, 1, 74, 96
1, 1371, Note_on_c, 1, 65, 96
1, 1372, Note_off_c, 1, 70, 96
1, 1372, Note_off_c, 1, 74, 96
1, 1372, Note_off_c, 1, 65, 96
1, 1493, Note_on_c, 1, 68, 96
1, 1494, Note_off_c, 1, 68, 96
1, 1534, Note_on_c, 1, 77, 96
1, 1535, Note_off_c, 1, 77, 96
1, 1575, Note_on_c, 1, 62, 96
1, 1576, Note_off_c, 1, 62, 96
1, 1618, Note_on_c, 1, 69, 96
1, 1618, Note_on_c, 1, 57, 96
1, 1618, Note_on_c, 1, 64, 96
1, 1619, Note_off_c, 1, 69, 96
1, 1619, Note_off_c, 1, 57, 96
1, 1619, Note_off_c, 1, 64, 96
1, 1858, Note_on_c, 1, 76, 96
1, 1858, Note_on_c, 1, 67, 96
1, 1858, Note_on_c, 1, 54, 96
1, 1858, Note_on_c, 1, 48, 96
1, 1858, Note_on_c, 1, 63, 96
1, 1858, Note_on_c, 1, 60, 96
1, 1859, Note_off_c, 1, 76, 96
1, 1859, Note_off_c, 1, 67, 96
1, 1859, Note_off_c, 1, 54, 96
1, 1859, Note_off_c, 1, 48, 96
1, 1859, Note_off_c, 1, 63, 96
1, 1859, Note_off_c, 1, 60, 96
1, 1949, Note_on_c, 1, 73, 96
1, 1950, Note_off_c, 1, 73, 96
1, 1966, Note_on_c, 1, 66, 96
1, 1966, Note_on_c, 1, 63, 96
1, 1966, Note_on_c, 1, 57, 96
